window_id,patch_id,patch_type,raw_llm_decision,effective_decision,llm_decision,gt_support_ratio_eval_only,safety_class,window_decision
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,0.9726,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_13,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_14,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:fast:fast_15,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_0,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_1,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_2,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_3,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_4,align_slow_segment,quarantine,quarantine,quarantine,0.9786,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_5,align_slow_segment,quarantine,quarantine,quarantine,0.9609,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_6,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:11,R8009_M8018:30:11:slow:slow_7,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_0,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,0.9167,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,0.9034,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,0.875,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_13,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_14,boundary_fix_or_relabel,defer,defer,defer,0.2656,safe_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_15,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_16,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_17,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:fast:fast_18,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:slow:slow_0,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:slow:slow_1,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:slow:slow_2,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:slow:slow_3,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:6,R8009_M8018:30:6:slow:slow_4,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_0,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,0.9062,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_7,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_8,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_11,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_12,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:fast:fast_13,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_0,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_1,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_2,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_3,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_4,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_5,align_slow_segment,defer,defer,defer,0.9969,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_6,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_7,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_8,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8009_M8020:30:6,R8009_M8020:30:6:slow:slow_9,align_slow_segment,defer,defer,defer,0.9011,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_0,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,0.9589,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_6,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_8,suppress_fast_candidate,defer,defer,defer,0.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_9,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_12,keep_fast_supported,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:fast:fast_13,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_0,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_1,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_2,align_slow_segment,defer,defer,defer,0.9819,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_3,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_4,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_5,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_6,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_7,align_slow_segment,defer,defer,defer,0.9526,conservative_block,quarantine
R8001_M8004:30:2,R8001_M8004:30:2:slow:slow_8,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_0,keep_fast_supported,accept,accept,accept,0.5312,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_1,keep_fast_supported,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_10,keep_fast_supported,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,0.9567,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_13,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:fast:fast_14,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_0,align_slow_segment,accept,accept,accept,0.6562,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_1,align_slow_segment,accept,accept,accept,0.993,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_2,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_3,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_4,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_5,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_6,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:12,R8003_M8001:30:12:slow:slow_7,align_slow_segment,accept,accept,accept,0.9583,safe_accept,review
R8001_M8004:30:11,R8001_M8004:30:11:fast:fast_0,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:fast:fast_1,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:fast:fast_2,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:fast:fast_3,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:fast:fast_4,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:fast:fast_5,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_0,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_1,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_2,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_3,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_4,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_5,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_6,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_7,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_8,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_9,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_10,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_11,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_12,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_13,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_14,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8001_M8004:30:11,R8001_M8004:30:11:slow:slow_15,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_0,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_1,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_2,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_3,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_4,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_5,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_6,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_7,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:fast:fast_8,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_0,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_1,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_2,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_3,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_4,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_5,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_6,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_7,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_8,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_9,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_10,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_11,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8007_M8011:30:7,R8007_M8011:30:7:slow:slow_12,align_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_0,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,0.9688,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,0.9967,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_4,keep_fast_supported,accept,accept,accept,1.0,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_6,keep_fast_supported,accept,accept,accept,1.0,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,0.8523,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:fast:fast_13,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_0,align_slow_segment,accept,accept,accept,0.9793,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_1,align_slow_segment,accept,accept,accept,0.9774,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_2,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_3,align_slow_segment,accept,accept,accept,0.9635,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_4,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_5,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_6,recover_slow_segment,quarantine,quarantine,quarantine,1.0,conservative_block,review
R8009_M8018:30:0,R8009_M8018:30:0:slow:slow_7,align_slow_segment,accept,accept,accept,1.0,safe_accept,review
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_0,boundary_fix_or_relabel,defer,defer,defer,0.5219,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_1,boundary_fix_or_relabel,defer,defer,defer,0.8281,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_2,boundary_fix_or_relabel,defer,defer,defer,0.4375,safe_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_3,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_4,boundary_fix_or_relabel,defer,defer,defer,0.9539,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_5,boundary_fix_or_relabel,defer,defer,defer,0.1648,safe_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_6,boundary_fix_or_relabel,defer,defer,defer,0.4219,safe_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_7,boundary_fix_or_relabel,defer,defer,defer,0.5132,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_8,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_9,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_10,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_11,boundary_fix_or_relabel,defer,defer,defer,0.8698,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:fast:fast_12,boundary_fix_or_relabel,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_0,align_slow_segment,defer,defer,defer,0.5631,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_1,align_slow_segment,defer,defer,defer,0.6627,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_2,recover_slow_segment,quarantine,quarantine,quarantine,0.6822,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_3,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_4,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_5,align_slow_segment,defer,defer,defer,1.0,conservative_block,quarantine
R8003_M8001:30:14,R8003_M8001:30:14:slow:slow_6,align_slow_segment,defer,defer,defer,0.7679,conservative_block,quarantine
R8008_M8013:30:2,R8008_M8013:30:2:fast:fast_0,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8008_M8013:30:2,R8008_M8013:30:2:fast:fast_1,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8008_M8013:30:2,R8008_M8013:30:2:fast:fast_2,boundary_fix_or_relabel,quarantine,quarantine,quarantine,0.6875,conservative_block,quarantine
R8008_M8013:30:2,R8008_M8013:30:2:fast:fast_3,boundary_fix_or_relabel,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
R8008_M8013:30:2,R8008_M8013:30:2:fast:fast_4,keep_fast_supported,quarantine,quarantine,quarantine,1.0,conservative_block,quarantine
