patch_id,recording_id,window_size,segment_idx,patch_type,decision,reason,duration,support_ratio,abnormal_flags,voiceprint_bucket,voiceprint_status,gate_category,gate_blockers
R8007_M8011:30:8:fast:fast_15,R8007_M8011,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.5999999999999979,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:8:fast:fast_16,R8007_M8011,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.5199999999999996,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:8:fast:fast_17,R8007_M8011,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.1199999999999974,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:8:fast:fast_18,R8007_M8011,30,8,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.6799999999999997,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:8:fast:fast_19,R8007_M8011,30,8,keep_fast_supported,accept,fast_segment_cross_model_supported,0.22999999999999687,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:8:slow:slow_0,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,3.0,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_1,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,0.54,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_2,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,1.5999999999999996,0.85,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_3,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,0.8799999999999999,0.946,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_4,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,6.319999999999999,0.3671,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_5,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,2.7200000000000006,0.5322,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_6,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,1.5199999999999996,0.9951,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_7,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,4.859999999999999,0.9053,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_8,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,0.360000000000003,0.7014,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_9,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,2.539999999999999,0.4724,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:8:slow:slow_10,R8007_M8011,30,8,recover_slow_segment,accept,recover_miss_high_confidence,7.640000000000001,0.2199,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:8:slow:slow_11,R8007_M8011,30,8,align_slow_segment,accept,slow_segment_aligned_for_reference,0.379999999999999,0.6053,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:fast:fast_0,R8007_M8011,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.48,1.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:9:fast:fast_1,R8007_M8011,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,4.32,1.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:9:fast:fast_2,R8007_M8011,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.47999999999999865,1.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:9:fast:fast_3,R8007_M8011,30,9,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,13.52,1.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:9:slow:slow_0,R8007_M8011,30,9,recover_slow_segment,accept,recover_miss_high_confidence,3.08,0.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:9:slow:slow_1,R8007_M8011,30,9,recover_slow_segment,defer,recover_segment_too_short,0.52,0.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,low,ok,llm_defer_review,abnormal_flags;short_duration;low_cross_model_support;voiceprint_low
R8007_M8011:30:9:slow:slow_2,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,6.180000000000001,0.699,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_3,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,0.5999999999999996,0.4125,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_4,R8007_M8011,30,9,recover_slow_segment,accept,recover_miss_high_confidence,2.460000000000001,0.0945,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:9:slow:slow_5,R8007_M8011,30,9,recover_slow_segment,accept,recover_miss_high_confidence,6.659999999999997,0.1821,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:9:slow:slow_6,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,0.46000000000000085,0.8533,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_7,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,14.02,0.9643,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_8,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,0.46000000000000085,1.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_9,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,1.240000000000002,1.0,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_10,R8007_M8011,30,9,align_slow_segment,accept,slow_segment_aligned_for_reference,2.8599999999999994,0.9327,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:9:slow:slow_11,R8007_M8011,30,9,recover_slow_segment,accept,recover_miss_high_confidence,1.5999999999999979,0.2547,fast_high_miss;fast_pred_speech_too_short;fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:10:fast:fast_0,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,4.56,0.4753,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;low_cross_model_support
R8007_M8011:30:10:fast:fast_1,R8007_M8011,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,1.3599999999999994,0.9063,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_2,R8007_M8011,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,4.159999999999998,0.9117,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_3,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.240000000000002,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:10:fast:fast_4,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.120000000000001,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_5,R8007_M8011,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,2.719999999999999,0.9384,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_6,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,2.879999999999999,0.7639,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;low_cross_model_support
R8007_M8011:30:10:fast:fast_7,R8007_M8011,30,10,suppress_fast_candidate,accept,suppress_short_fast_fa_candidate,0.06999999999999673,0.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration;low_cross_model_support;unsupported_patch_type
R8007_M8011:30:10:fast:fast_8,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.2799999999999998,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_9,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,8.64,0.9991,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_10,R8007_M8011,30,10,keep_fast_supported,accept,fast_segment_cross_model_supported,6.32,0.9893,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:fast:fast_11,R8007_M8011,30,10,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.2800000000000011,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:10:slow:slow_0,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,1.16,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_1,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,0.6799999999999999,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_2,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,1.4200000000000004,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_3,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,10.4,0.83,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_4,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,1.0199999999999996,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_5,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,1.2600000000000016,0.9782,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_6,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,0.17999999999999972,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_7,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,3.799999999999997,0.998,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_8,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,1.0599999999999987,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_9,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,0.17999999999999972,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_10,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,0.3999999999999986,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_11,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,0.6799999999999997,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_12,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,6.280000000000001,0.9956,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_13,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,2.1000000000000014,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_14,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,2.8000000000000007,0.9116,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_15,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,1.8200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:10:slow:slow_16,R8007_M8011,30,10,align_slow_segment,accept,slow_segment_aligned_for_reference,2.200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:fast:fast_0,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.68,0.9926,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:11:fast:fast_1,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.56,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:11:fast:fast_2,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,11.92,0.5375,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;low_cross_model_support
R8007_M8011:30:11:fast:fast_3,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,4.4,0.9801,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:11:fast:fast_4,R8007_M8011,30,11,keep_fast_supported,accept,fast_segment_cross_model_supported,0.40000000000000213,0.6812,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration;low_cross_model_support
R8007_M8011:30:11:fast:fast_5,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.4800000000000001,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:11:fast:fast_6,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,1.44,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:11:fast:fast_7,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.2400000000000002,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:11:fast:fast_8,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.759999999999998,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:11:fast:fast_9,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.039999999999999,0.9252,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:11:fast:fast_10,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.0799999999999983,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:11:fast:fast_11,R8007_M8011,30,11,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.0799999999999983,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:11:slow:slow_0,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,1.44,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_1,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,4.28,0.3896,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_2,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,8.540000000000003,0.5612,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_3,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,0.0600000000000005,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_4,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,1.1799999999999997,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_5,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,0.05999999999999872,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_6,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,0.8200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_7,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,10.959999999999997,0.5846,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_8,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,1.120000000000001,0.6317,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_9,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,7.02,0.5356,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_10,R8007_M8011,30,11,recover_slow_segment,accept,recover_miss_high_confidence,1.1999999999999993,0.1604,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:11:slow:slow_11,R8007_M8011,30,11,recover_slow_segment,defer,recover_segment_too_short,0.120000000000001,0.2292,fast_speaker_count_mismatch;slow_speaker_count_mismatch,medium,ok,llm_defer_review,abnormal_flags;short_duration;low_cross_model_support;voiceprint_medium
R8007_M8011:30:11:slow:slow_12,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,0.14000000000000057,0.4821,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:11:slow:slow_13,R8007_M8011,30,11,align_slow_segment,accept,slow_segment_aligned_for_reference,0.33999999999999986,0.8015,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:fast:fast_0,R8007_M8011,30,12,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.08,0.8438,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;short_duration
R8007_M8011:30:12:fast:fast_1,R8007_M8011,30,12,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,9.04,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:12:fast:fast_2,R8007_M8011,30,12,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,3.92,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:12:fast:fast_3,R8007_M8011,30,12,keep_fast_supported,accept,fast_segment_cross_model_supported,0.8800000000000026,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:12:fast:fast_4,R8007_M8011,30,12,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,0.9600000000000009,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:12:fast:fast_5,R8007_M8011,30,12,keep_fast_supported,accept,fast_segment_cross_model_supported,12.469999999999999,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:12:slow:slow_0,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,10.400000000000002,0.8692,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_1,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,0.72,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_2,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,1.38,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_3,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,2.2399999999999984,0.4286,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_4,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,4.66,0.8412,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_5,R8007_M8011,30,12,recover_slow_segment,accept,recover_miss_high_confidence,1.1999999999999993,0.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_recover_writeback,
R8007_M8011:30:12:slow:slow_6,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,1.1600000000000001,0.7586,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_7,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,12.66,0.985,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_8,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,0.4800000000000004,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_9,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,0.3200000000000003,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_10,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,0.9200000000000017,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:12:slow:slow_11,R8007_M8011,30,12,align_slow_segment,accept,slow_segment_aligned_for_reference,0.41999999999999815,1.0,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_reference_only,slow_reference_segment
R8007_M8011:30:13:fast:fast_0,R8007_M8011,30,13,keep_fast_supported,accept,fast_segment_cross_model_supported,1.52,0.8684,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:13:fast:fast_1,R8007_M8011,30,13,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,11.040000000000001,0.8055,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags
R8007_M8011:30:13:fast:fast_2,R8007_M8011,30,13,boundary_fix_or_relabel,accept,slow_supports_fast_with_boundary_or_label_update,5.6,0.5929,fast_speaker_count_mismatch;slow_speaker_count_mismatch,missing,,rule_accept_needs_review,abnormal_flags;low_cross_model_support
