policy_id,recording_id,window_size,segment_idx,collar,pred_signature,success,der,miss_rate,fa_rate,conf_rate,pred_segments,pred_speech_sec
speaker_track_filter__min_track_total_sec0p5__min_track_segments2__require_remaining_speakers1,R8009_M8020,30,12,0.000000,c561531ffdbb3a6bcd0c78fdf9d346cda46c6b63,True,0.0303,0.014,0.0162,0.0001,14,36.167500000000004
speaker_track_filter__min_track_total_sec0p5__min_track_segments2__require_remaining_speakers1,R8009_M8020,30,13,0.000000,1388fa3949400803f0f33d413a7119ec57e596b3,True,0.0811,0.0604,0.0207,0.0,7,24.547499999999996
speaker_track_filter__min_track_total_sec0p5__min_track_segments2__require_remaining_speakers1,R8009_M8020,30,14,0.000000,09ac6ef19c1eb6e3d11b09cb7d541bc1a6ac9419,True,0.0216,0.0147,0.007,0.0,6,24.560000000000002
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,0,0.000000,b5f162b8b6af0d82b3cc2882307fc088c463bd52,True,0.8359,0.8359,0.0,0.0,4,5.459999999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,1,0.000000,ca9c15209934e722c684c84377f8165cd1bdfa92,True,0.8549,0.8419,0.0,0.013,7,5.540000000000003
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,2,0.000000,73f8464e599ced65bdd63e1b0e58f3e3a4ef04c2,True,0.4356,0.413,0.0175,0.0051,5,17.799999999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,3,0.000000,241dd9eb0202c297649bf3aa48f77fbdba34623f,True,0.4462,0.4297,0.0035,0.0129,7,17.7875
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,4,0.000000,cab8412d9608d572ddc6987e078c86351ff55152,True,0.3244,0.0752,0.03,0.2192,24,46.50000000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,5,0.000000,81824adba320c2f75da24eff817b0decb7da9643,True,0.2321,0.1399,0.0415,0.0506,17,49.334999999999994
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,6,0.000000,93ebf0ecbfa908120d8cc01cb3c4db01f27aaf43,True,0.3277,0.1565,0.0603,0.1109,20,47.88750000000002
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,7,0.000000,833a8c2293c2585fd5d00b11f5c4cf9be4de60f5,True,0.4546,0.4457,0.0024,0.0065,8,15.66
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,8,0.000000,3ea487aa4a81cdf5ab218347b5aa530dc54e3cca,True,0.3561,0.3201,0.0046,0.0315,12,36.88
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,9,0.000000,554be690a7d9ae8146858c30f4f649713d8f2017,True,0.4367,0.4118,0.0088,0.0161,15,27.647499999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,10,0.000000,554868752f6fab5b7b5964bba873ab6f0a8df835,True,0.345,0.3148,0.005,0.0252,17,26.947499999999998
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,11,0.000000,def13cfefc52bf819a0c3734f6edccc48893f6ae,True,0.6503,0.5094,0.003,0.1379,15,19.74
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,12,0.000000,b7fd603fe245d7c4d0a96a3a2f8e40196eb8c039,True,0.353,0.1188,0.0127,0.2215,9,45.69500000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,13,0.000000,7508e657feedac96f2939e048f71ef5751439731,True,0.2085,0.1525,0.0407,0.0154,17,30.19999999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8001_M8004,30,14,0.000000,1334ea4204251cb296a1bf04dfa6a189c4c35099,True,0.1409,0.0699,0.0367,0.0343,13,37.64750000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,0,0.000000,0c4178c383b0d01d586dab0667c25e5493823f11,True,0.109,0.0515,0.0245,0.0331,10,31.787499999999998
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,1,0.000000,d8f268795e285ee0293424c17b288bd9e0dbd408,True,0.7931,0.7872,0.0015,0.0044,4,6.707500000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,2,0.000000,5e19b4db11663e2fff724a8261bfe4a1ee73e949,True,0.0838,0.0461,0.0271,0.0106,12,40.307500000000005
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,3,0.000000,55913518419ce784a719a71612fec86e554476c6,True,0.0279,0.0036,0.0167,0.0076,10,31.140000000000004
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,4,0.000000,87777fad612947ede96baf94a36710a8294481c8,True,0.1033,0.0246,0.0325,0.0462,12,38.67999999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,5,0.000000,3f5b53f4bb76b66162de5a377783e8577a236539,True,0.0756,0.0339,0.0289,0.0128,11,29.9875
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,6,0.000000,9d77fea4558661e5f673bbc0f58e732aad740aad,True,0.1529,0.1391,0.0139,0.0,4,27.4075
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,7,0.000000,86018dbac990dc09341623c6e0665689b5d5db60,True,0.2443,0.1934,0.0222,0.0288,7,29.075
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,8,0.000000,422aabfa18b9e6a2922942c5027f59ac7377e64d,True,0.361,0.073,0.1141,0.1739,19,41.5475
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,9,0.000000,9945e4e60b587694d1736fcf4ad0399f3f2c267a,True,0.4629,0.1857,0.0193,0.2579,3,5.5275
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,10,0.000000,2f0819d37f5346903441e6c3626fd3f245cf0f8e,True,0.1407,0.0584,0.0472,0.035,15,39.167500000000004
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,11,0.000000,988fc917221807fb2c8d0b1a3c4fc14b82f6de48,True,0.1502,0.067,0.042,0.0413,11,33.72749999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,12,0.000000,187b29ac2fa2dcbd2b2cae2f08bbffb4b6ac3c1b,True,0.4998,0.4653,0.0208,0.0137,6,16.1875
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,13,0.000000,5d37f61d1fc17a6af329d1bf62fc3f767ca69d03,True,0.2485,0.0517,0.0576,0.1392,9,33.60749999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8003_M8001,30,14,0.000000,3b7cdc4b7b102db9afac9278c86fd2437b8baaa8,True,0.8953,0.4447,0.4466,0.004,4,20.72
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,0,0.000000,adc13f7834eb95c831b9a9c246f27be17ca2dc72,True,0.1852,0.0588,0.0441,0.0823,23,51.035000000000025
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,1,0.000000,bf911df7f7a1fd534b18c2bb0deed3148275fb89,True,0.2874,0.0726,0.0404,0.1744,24,50.8475
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,2,0.000000,7c51277197365679cfee3839a5b833a4eb4f487e,True,0.2507,0.0945,0.0345,0.1217,19,47.9675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,3,0.000000,16e7780d9d9bb3bd2dc54c2900bd7c3d41ee5c29,True,0.2989,0.151,0.0538,0.0941,18,49.17500000000002
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,4,0.000000,704426e1cc1f520712dcebf5ef81149b2536d2c6,True,0.2443,0.1287,0.0228,0.0929,19,50.76750000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,5,0.000000,37e47ac23290530c9194dbef8a68b30adecce51e,True,0.2825,0.1757,0.0344,0.0724,18,50.7
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,6,0.000000,6fec0ba3e11ce527ec09185db2497d1b8a9151ed,True,0.1525,0.0579,0.0525,0.0421,23,57.42750000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,7,0.000000,74fb80e8d37e30c9aef720f938fb73ae6be47001,True,0.2928,0.1453,0.0194,0.1281,13,60.207499999999996
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,8,0.000000,294726c10063ed880a0f90e7bb20708fc8feb7ab,True,0.2035,0.0968,0.0502,0.0565,20,52.26749999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,9,0.000000,0aca5dc6dcedaddd3163c90be50590f525e1d852,True,0.2386,0.1191,0.0129,0.1066,15,45.635
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,10,0.000000,9689a4b6fef2431af17eb43d7b8902d04b101c5e,True,0.2789,0.1099,0.0194,0.1496,11,47.1875
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,11,0.000000,9e3aed728afee935f344f5202b11ae094498e416,True,0.1468,0.0432,0.0478,0.0558,19,45.275000000000006
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,12,0.000000,0676a6fc0e929c8defc154b42b6f2baa28f4630c,True,0.1955,0.1013,0.0145,0.0797,17,47.46000000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,13,0.000000,c130060e7515049d1dc3f1d1cbb4005984bab884,True,0.2855,0.1597,0.0479,0.0779,13,40.6875
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8010,30,14,0.000000,2426ed35196c3f37e477317ab5ff72ad99b4510e,True,0.369,0.0814,0.0484,0.2392,16,51.455000000000005
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,0,0.000000,81c03c0bd09d1a8556f1d307d4436666d04e8ab0,True,0.0324,0.0144,0.018,0.0,3,27.8275
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,1,0.000000,6cc7a4caab1ea14d5f8c8eb6a5444d7a4c71c2b7,True,0.5624,0.5028,0.0279,0.0317,11,18.180000000000007
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,2,0.000000,e587686cb2e2b64d91b2611b51a46e373c0fd3f6,True,0.1417,0.0755,0.0235,0.0427,12,37.8075
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,3,0.000000,ca57125be1548d011a9c46cda3ee3b6050a6e646,True,0.7208,0.6173,0.0001,0.1034,3,14.047500000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,4,0.000000,98f4dd77cd09362cb9c351e8dad90674fc587fd2,True,0.2536,0.0544,0.0242,0.175,13,34.72749999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,5,0.000000,30f0a9994293e78628ababa5178296b268fc183f,True,0.5135,0.5022,0.0065,0.0048,7,18.2675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,6,0.000000,a6fb913168978bce5a933c42b71fa3e2a796ad77,True,0.8637,0.7579,0.0002,0.1056,6,8.607500000000002
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,7,0.000000,5f567a25392c67d8c105065081f8171cb048d2c5,True,0.198,0.0272,0.0271,0.1437,13,40.17999999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,8,0.000000,2899b522114fd89115a8314d8aa83a1826aae7af,True,0.4266,0.035,0.0792,0.3124,12,32.307500000000005
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,9,0.000000,bfaaf2ffe1d3581224dee7d706cb515cc3398bea,True,0.1406,0.0216,0.0363,0.0827,12,39.7475
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,10,0.000000,7647f2885d2013d0fd382bdbf9ac221a4e425e02,True,0.2697,0.0335,0.0401,0.1961,17,37.440000000000005
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,11,0.000000,9ca7353eb4bc8e887049d7dd0409ed1e550e71ed,True,0.1851,0.02,0.0281,0.137,14,37.280000000000015
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,12,0.000000,a9ed90fea12b1b00b39a3b45d12d16eef71f4ce4,True,0.4821,0.3853,0.0231,0.0737,10,23.18
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,13,0.000000,7c68854d502e3fac2270e1a20d083aa6035256b9,True,0.1715,0.0202,0.0441,0.1071,11,36.39999999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8007_M8011,30,14,0.000000,5caab8fc59b9c603b5b663c1b90f217449c19cfc,True,0.7349,0.6906,0.0,0.0443,3,11.840000000000003
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,0,0.000000,330a64f467183a9787f520af121b04fc316a3f1d,True,0.2136,0.1965,0.0158,0.0012,6,24.627499999999994
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,1,0.000000,3aa81893ed0a4e735aadfadfac5979dd3128f825,True,0.0773,0.005,0.0723,0.0,9,31.66
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,2,0.000000,2056239613167edaa86142b013f0ebe669b3c0b1,True,0.2264,0.0248,0.0309,0.1706,10,27.6675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,3,0.000000,e3032279843e5192e3b837662e9cab4675b1bc79,True,0.1117,0.0167,0.0669,0.0281,8,30.3275
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,4,0.000000,c9286a606832e3d5da374e7e18ca94cae93fc8d2,True,0.2039,0.0266,0.0311,0.1462,8,30.7275
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,5,0.000000,15d40ff07273b718d1489e1b13c6289f2ca97560,True,0.1516,0.0636,0.0229,0.065,16,38.0075
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,6,0.000000,28e1a14a4fcad95aea69b16e1297694e1e2eb71f,True,0.2471,0.0263,0.0639,0.157,22,34.707499999999996
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,7,0.000000,1be925508d94ce9ce25de4eb26a27a0f8f4a7d33,True,0.159,0.0455,0.1063,0.0072,16,36.67499999999999
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,8,0.000000,33c8627a9b190c44006a4f49a5f6a3c928f44daf,True,0.3288,0.0415,0.1317,0.1556,24,33.4475
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,9,0.000000,8abdee79284c4dc29e7e4b5a15c2e10af7a1e670,True,0.1044,0.0167,0.062,0.0258,11,31.767499999999995
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,10,0.000000,3cc07a3d6c344cf1424eaa50bc2be2336be348fc,True,0.4361,0.3192,0.0942,0.0227,10,19.12
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,11,0.000000,7a92ce8d0cf0788ac70532720df2e95111ad84d7,True,0.1652,0.0085,0.1013,0.0554,9,31.227500000000003
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,12,0.000000,f95e6629c6baa869a1a905a1b302502026580751,True,0.5666,0.5334,0.0,0.0332,4,16.86
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,13,0.000000,3c61fc2eaff4ba6f585a5b0d0d2fa25ff8f60852,True,0.2109,0.0463,0.1264,0.0382,19,35.0475
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8008_M8013,30,14,0.000000,3892165d09ec0b6047cecd5cdc68b9f912bf4d27,True,0.4668,0.4567,0.0032,0.0069,4,17.747500000000002
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,0,0.000000,cc2bf7647b8322d21e8ee5352675d025f29b3c07,True,0.0875,0.0559,0.0316,0.0,8,29.8275
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,1,0.000000,2ca08f092d4ff09537859e49f40b178c142b6492,True,0.7339,0.7207,0.0,0.0132,3,9.08
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,2,0.000000,b86bdae33b7f434f334ef6beeef62c39706b8165,True,0.4394,0.4062,0.0307,0.0025,5,15.687499999999996
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,3,0.000000,dcbb03141d6e55f0ccbacc64c6bcba0ab02a343a,True,0.2049,0.0325,0.1119,0.0605,7,28.407499999999995
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,4,0.000000,c6dd242287beb61279a6f25292ea3a5deff7ec6f,True,0.1216,0.0757,0.0459,0.0,4,23.82
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,5,0.000000,723a69df5c8c626bdf538ec69456442247221082,True,0.5613,0.5317,0.0166,0.013,4,14.86
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,6,0.000000,dfbc2fef0911d5afbaae44c589c6dea3ba2bf2a6,True,0.3353,0.2723,0.0367,0.0262,3,23.36
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,7,0.000000,ee14106b8686b3ff93069f31d5e4b7e14b3552e6,True,0.3288,0.3109,0.0143,0.0037,3,19.38
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,8,0.000000,c61b75475456aeae35c05f5b85ecc522e9eebb16,True,0.6441,0.6198,0.0122,0.0122,3,11.787500000000003
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,9,0.000000,4d1bc583bcd8b1176c159c9e62f35c3295e10724,True,0.1193,0.0581,0.0314,0.0298,7,28.34
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,10,0.000000,085e7f0c93c88f63bc486a1c2e920dbf35542200,True,0.1092,0.0437,0.0592,0.0063,7,32.027499999999996
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,11,0.000000,91eb71591ed34517e2cd02b6ab4a963a07bffc9d,True,0.0795,0.0306,0.0489,0.0,8,32.55500000000001
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,12,0.000000,4bd6839b81818329d3e6b43707120032ef549dcf,True,0.1657,0.0705,0.0838,0.0114,18,30.307499999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,13,0.000000,53a421992fa4eacf1a39380dd3252d24e6b62de9,True,0.0994,0.0245,0.0749,0.0,7,33.4675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8018,30,14,0.000000,73481c8878cdac3648e388a164529187334e9265,True,0.077,0.0101,0.0664,0.0005,7,28.9
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,0,0.000000,d75b6fafb6c23bfe070562a6a4f73510c05e13c8,True,0.1706,0.164,0.0055,0.0011,7,23.68
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,1,0.000000,e138494a2aba63155a0a24b3ef646197e84ec7ae,True,0.0535,0.034,0.0195,0.0,13,25.800000000000008
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,2,0.000000,1a20a80da71a2e9cd996db19e0e0c50976dd170b,True,0.471,0.4672,0.0028,0.001,7,17.6275
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,3,0.000000,416c5b71923093719b18421d8539121cd7e47adb,True,0.6807,0.6741,0.0053,0.0013,5,9.607500000000002
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,4,0.000000,bb37c55d9e226715e6f79c853a51fa330f0debcc,True,0.0798,0.0447,0.0351,0.0,8,24.859999999999992
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,5,0.000000,5f0172b8097a6548b8646b0f79783ac1d00fa019,True,0.1857,0.1788,0.0026,0.0043,3,24.467499999999994
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,6,0.000000,23249bb32962b05b11ecfb914c851e1e34dca348,True,0.2233,0.2162,0.007,0.0,6,21.32
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,7,0.000000,70ae56c4fc67943512f0cb084bde30e07fd5f868,True,0.5625,0.5351,0.0238,0.0036,7,12.540000000000003
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,8,0.000000,019bb6c9413b04e59598b3268bfa021cfc6f665d,True,0.0592,0.0241,0.0351,0.0,6,36.1
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,9,0.000000,6c288422f21d248498ab46f59e383b9757acc1d3,True,0.4666,0.447,0.0092,0.0104,7,19.7075
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,10,0.000000,bc1ac12a6756413130719d12faa8cf3817dd0b30,True,0.3383,0.3065,0.0286,0.0031,4,23.027499999999996
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,11,0.000000,bb9a116755ebdd02ff649ca4d9b4aca3f3734716,True,0.0659,0.0629,0.0017,0.0014,11,26.7675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,12,0.000000,1543770893b2641caf5fdfc6b443f33fb1e36471,True,0.0333,0.0314,0.002,0.0,2,28.7
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,13,0.000000,c4a5b040c2a3fbdc08b182f5ce698c19cd24c051,True,0.502,0.4935,0.0085,0.0,7,12.919999999999998
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8019,30,14,0.000000,9f3c721b110216321b5fe0c6f5f52671cd8d0a29,True,0.088,0.0494,0.0295,0.0092,12,28.334999999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,0,0.000000,603896a0e5cc8069f5c9dc1813ee483f782cf2b1,True,0.0778,0.0538,0.0241,0.0,10,24.967499999999998
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,1,0.000000,1a3237a3c768879d43a7a1ef46908448bdaed84e,True,0.0176,0.0025,0.0151,0.0,8,28.6875
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,2,0.000000,a526dcbae6636f0342b47e0a57bd6be9345f7e72,True,0.0482,0.015,0.0323,0.0009,7,31.027500000000003
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,3,0.000000,cf6048f190c85e7d89cb298c00b2859aa2f5cf08,True,0.1681,0.1289,0.0367,0.0025,9,21.639999999999993
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,4,0.000000,49650cf283ac0a83622719b08055da935e25a51e,True,0.0225,0.0034,0.0191,0.0,6,27.7675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,5,0.000000,eab3bee80d562a5c8a425a619e33c84d0a89974d,True,0.055,0.0371,0.0178,0.0,7,30.0675
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,6,0.000000,5a9426fc37e713f1fc425de4488d90cd4dcf7119,True,0.0529,0.0471,0.0046,0.0012,10,29.807499999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,7,0.000000,b7faaaac8578fa26875dd46297e0434749e17e1a,True,0.0421,0.0334,0.0087,0.0,12,31.119999999999994
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,8,0.000000,5f906fbdb14e35cca5037ab934cda590f9de8ce4,True,0.0661,0.0453,0.0208,0.0,7,29.5075
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,9,0.000000,74095b809d14a9f1e08675d4200f6a11c25731f6,True,0.0189,0.0172,0.0017,0.0,7,28.607499999999998
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,10,0.000000,0caa1470cf51e938f64d06a6e6b73645bdc3dafe,True,0.0416,0.0367,0.0049,0.0,8,27.447500000000005
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,11,0.000000,d15067ca02511903aed6e8d203636c404c1f931e,True,0.0484,0.0326,0.0158,0.0,7,29.659999999999997
speaker_track_filter__min_track_total_sec0p5__min_track_segments3__require_remaining_speakers1,R8009_M8020,30,12,0.000000,c561531ffdbb3a6bcd0c78fdf9d346cda46c6b63,True,0.0303,0.014,0.0162,0.0001,14,36.167500000000004
