recording_id,window_size,segment_idx,variant,success,der,miss_rate,fa_rate,conf_rate,scored_time,spk_count_pred,spk_count_gt,spk_match,pred_segments,pred_speech_sec
R8007_M8010,30,1,rule_boundary_recover_speaker_union,True,0.3898,0.3255,0.0215,0.0429,52.54,5,4,False,21,36.5675
R8007_M8010,30,1,rule_boundary_recover_no_same_overlap,True,0.3898,0.3255,0.0215,0.0429,52.54,5,4,False,28,36.5675
R8007_M8010,30,2,fast_base,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,fast_base_speaker_union,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,slow_base,True,0.2507,0.0945,0.0345,0.1217,51.03,3,4,False,19,48.36
R8007_M8010,30,2,rule_recover_new_label,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_matched_label,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_matched_label_speaker_union,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_matched_no_same_overlap,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_uncovered_only,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_uncovered_only_speaker_union,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_identity_selector,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_recover_policy_sweep_best,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_boundary_recover,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_boundary_recover_speaker_union,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,2,rule_boundary_recover_no_same_overlap,True,0.3188,0.2781,0.0037,0.037,51.03,4,4,True,13,37.03
R8007_M8010,30,3,fast_base,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,fast_base_speaker_union,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,slow_base,True,0.2989,0.151,0.0622,0.0857,54.47,4,4,True,20,49.94
R8007_M8010,30,3,rule_recover_new_label,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_matched_label,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_matched_label_speaker_union,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_matched_no_same_overlap,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_uncovered_only,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_uncovered_only_speaker_union,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_identity_selector,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_recover_policy_sweep_best,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_boundary_recover,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_boundary_recover_speaker_union,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,3,rule_boundary_recover_no_same_overlap,True,0.2936,0.2332,0.0171,0.0433,54.47,3,4,False,22,42.7
R8007_M8010,30,4,fast_base,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,fast_base_speaker_union,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,slow_base,True,0.2431,0.1274,0.0229,0.0927,56.78,4,4,True,20,50.86
R8007_M8010,30,4,rule_recover_new_label,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_matched_label,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_matched_label_speaker_union,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_matched_no_same_overlap,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_uncovered_only,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_uncovered_only_speaker_union,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_identity_selector,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_recover_policy_sweep_best,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_boundary_recover,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_boundary_recover_speaker_union,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,4,rule_boundary_recover_no_same_overlap,True,0.2709,0.1826,0.0166,0.0717,56.78,3,4,False,15,47.35
R8007_M8010,30,5,fast_base,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,fast_base_speaker_union,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,slow_base,True,0.2825,0.1757,0.0344,0.0724,59.04,3,4,False,18,50.7
R8007_M8010,30,5,rule_recover_new_label,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_matched_label,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_matched_label_speaker_union,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_matched_no_same_overlap,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_uncovered_only,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_uncovered_only_speaker_union,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_identity_selector,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_recover_policy_sweep_best,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_boundary_recover,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_boundary_recover_speaker_union,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,5,rule_boundary_recover_no_same_overlap,True,0.3657,0.3237,0.0168,0.0252,59.04,3,4,False,17,41.75
R8007_M8010,30,6,fast_base,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,fast_base_speaker_union,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,slow_base,True,0.1525,0.0579,0.0525,0.0421,57.74,4,4,True,23,57.82
R8007_M8010,30,6,rule_recover_new_label,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_matched_label,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_matched_label_speaker_union,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_matched_no_same_overlap,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_uncovered_only,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_uncovered_only_speaker_union,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_identity_selector,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_recover_policy_sweep_best,True,0.2658,0.22,0.0206,0.0253,57.74,3,4,False,17,46.23
R8007_M8010,30,6,rule_boundary_recover,True,0.6388,0.1218,0.4106,0.1064,57.74,3,4,False,17,112.22
R8007_M8010,30,6,rule_boundary_recover_speaker_union,True,0.6388,0.1218,0.4106,0.1064,57.74,3,4,False,5,74.8125
R8007_M8010,30,6,rule_boundary_recover_no_same_overlap,True,0.6388,0.1218,0.4106,0.1064,57.74,3,4,False,13,74.8125
R8007_M8010,30,7,fast_base,True,0.4576,0.438,0.0,0.0196,68.88,4,4,True,19,38.71
R8007_M8010,30,7,fast_base_speaker_union,True,0.4576,0.438,0.0,0.0196,68.88,4,4,True,19,38.71
R8007_M8010,30,7,slow_base,True,0.2928,0.1453,0.0194,0.1281,68.88,3,4,False,13,60.32
R8007_M8010,30,7,rule_recover_new_label,True,0.4414,0.3133,0.0801,0.0481,68.88,5,4,False,20,52.93
R8007_M8010,30,7,rule_recover_matched_label,True,0.4099,0.3728,0.0016,0.0356,68.88,4,4,True,20,52.93
R8007_M8010,30,7,rule_recover_matched_label_speaker_union,True,0.4099,0.3728,0.0016,0.0356,68.88,4,4,True,15,43.42
R8007_M8010,30,7,rule_recover_matched_no_same_overlap,True,0.4099,0.3728,0.0016,0.0356,68.88,4,4,True,25,43.42
R8007_M8010,30,7,rule_recover_uncovered_only,True,0.4528,0.4216,0.0,0.0312,68.88,4,4,True,23,39.9525
R8007_M8010,30,7,rule_recover_uncovered_only_speaker_union,True,0.4528,0.4216,0.0,0.0312,68.88,4,4,True,19,39.9525
R8007_M8010,30,7,rule_recover_identity_selector,True,0.4528,0.4216,0.0,0.0312,68.88,4,4,True,23,39.9525
R8007_M8010,30,7,rule_recover_policy_sweep_best,True,0.4528,0.4216,0.0,0.0312,68.88,4,4,True,23,39.9525
R8007_M8010,30,7,rule_boundary_recover,True,0.4099,0.3728,0.0016,0.0356,68.88,4,4,True,20,52.93
R8007_M8010,30,7,rule_boundary_recover_speaker_union,True,0.4099,0.3728,0.0016,0.0356,68.88,4,4,True,15,43.42
R8007_M8010,30,7,rule_boundary_recover_no_same_overlap,True,0.4099,0.3728,0.0016,0.0356,68.88,4,4,True,25,43.42
R8007_M8010,30,8,fast_base,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,fast_base_speaker_union,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,slow_base,True,0.1964,0.0896,0.0602,0.0465,54.82,4,4,True,21,53.6
R8007_M8010,30,8,rule_recover_new_label,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_matched_label,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_matched_label_speaker_union,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_matched_no_same_overlap,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_uncovered_only,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_uncovered_only_speaker_union,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_identity_selector,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_recover_policy_sweep_best,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_boundary_recover,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_boundary_recover_speaker_union,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,8,rule_boundary_recover_no_same_overlap,True,0.2749,0.1997,0.0343,0.0409,54.82,3,4,False,23,45.75
R8007_M8010,30,9,fast_base,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,fast_base_speaker_union,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,slow_base,True,0.2386,0.1191,0.0129,0.1066,51.06,3,4,False,15,46.08
R8007_M8010,30,9,rule_recover_new_label,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_matched_label,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_matched_label_speaker_union,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_matched_no_same_overlap,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_uncovered_only,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_uncovered_only_speaker_union,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_identity_selector,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_recover_policy_sweep_best,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_boundary_recover,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_boundary_recover_speaker_union,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,9,rule_boundary_recover_no_same_overlap,True,0.3171,0.1761,0.0327,0.1083,51.06,3,4,False,15,43.74
R8007_M8010,30,10,fast_base,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,fast_base_speaker_union,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,slow_base,True,0.271,0.102,0.0224,0.1466,51.88,3,4,False,13,48.14
R8007_M8010,30,10,rule_recover_new_label,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_matched_label,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_matched_label_speaker_union,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_matched_no_same_overlap,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_uncovered_only,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_uncovered_only_speaker_union,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_identity_selector,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_recover_policy_sweep_best,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_boundary_recover,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_boundary_recover_speaker_union,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,10,rule_boundary_recover_no_same_overlap,True,0.389,0.2901,0.0069,0.0919,51.88,2,4,False,16,37.19
R8007_M8010,30,11,fast_base,True,0.3472,0.3106,0.0275,0.0091,45.07,3,4,False,15,32.31
R8007_M8010,30,11,fast_base_speaker_union,True,0.3472,0.3106,0.0275,0.0091,45.07,3,4,False,15,32.31
R8007_M8010,30,11,slow_base,True,0.1468,0.0432,0.0478,0.0558,45.07,3,4,False,19,45.44
R8007_M8010,30,11,rule_recover_new_label,True,0.3302,0.2734,0.0284,0.0284,45.07,4,4,True,16,34.03
R8007_M8010,30,11,rule_recover_matched_label,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,34.03
R8007_M8010,30,11,rule_recover_matched_label_speaker_union,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,14,33.19
R8007_M8010,30,11,rule_recover_matched_no_same_overlap,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,33.19
R8007_M8010,30,11,rule_recover_uncovered_only,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,33.19
R8007_M8010,30,11,rule_recover_uncovered_only_speaker_union,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,14,33.19
R8007_M8010,30,11,rule_recover_identity_selector,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,33.19
R8007_M8010,30,11,rule_recover_policy_sweep_best,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,33.19
R8007_M8010,30,11,rule_boundary_recover,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,34.03
R8007_M8010,30,11,rule_boundary_recover_speaker_union,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,14,33.19
R8007_M8010,30,11,rule_boundary_recover_no_same_overlap,True,0.3277,0.2911,0.0275,0.0091,45.07,3,4,False,16,33.19
R8007_M8010,30,12,fast_base,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,fast_base_speaker_union,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,slow_base,True,0.1915,0.0973,0.0247,0.0695,51.97,4,4,True,19,48.2
R8007_M8010,30,12,rule_recover_new_label,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_matched_label,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_matched_label_speaker_union,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_matched_no_same_overlap,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_uncovered_only,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_uncovered_only_speaker_union,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_identity_selector,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_recover_policy_sweep_best,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_boundary_recover,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_boundary_recover_speaker_union,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,12,rule_boundary_recover_no_same_overlap,True,0.3202,0.248,0.0252,0.047,51.97,3,4,False,14,40.39
R8007_M8010,30,13,fast_base,True,0.4425,0.3672,0.0026,0.0727,45.81,2,4,False,14,29.11
R8007_M8010,30,13,fast_base_speaker_union,True,0.4425,0.3672,0.0026,0.0727,45.81,2,4,False,14,29.11
R8007_M8010,30,13,slow_base,True,0.2509,0.1251,0.0623,0.0635,45.81,4,4,True,14,43.34
R8007_M8010,30,13,rule_recover_new_label,True,0.4097,0.3087,0.0354,0.0657,45.81,3,4,False,15,33.29
R8007_M8010,30,13,rule_recover_matched_label,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,15,33.29
R8007_M8010,30,13,rule_recover_matched_label_speaker_union,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,13,31.0025
R8007_M8010,30,13,rule_recover_matched_no_same_overlap,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,16,31.0025
R8007_M8010,30,13,rule_recover_uncovered_only,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,16,31.0025
R8007_M8010,30,13,rule_recover_uncovered_only_speaker_union,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,13,31.0025
R8007_M8010,30,13,rule_recover_identity_selector,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,15,33.29
R8007_M8010,30,13,rule_recover_policy_sweep_best,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,15,33.29
R8007_M8010,30,13,rule_boundary_recover,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,15,33.29
R8007_M8010,30,13,rule_boundary_recover_speaker_union,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,13,31.0025
R8007_M8010,30,13,rule_boundary_recover_no_same_overlap,True,0.4469,0.3303,0.0071,0.1096,45.81,2,4,False,16,31.0025
R8007_M8010,30,14,fast_base,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,fast_base_speaker_union,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,slow_base,True,0.369,0.0814,0.0484,0.2392,53.21,3,4,False,17,51.74
R8007_M8010,30,14,rule_recover_new_label,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_matched_label,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_matched_label_speaker_union,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_matched_no_same_overlap,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_uncovered_only,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_uncovered_only_speaker_union,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_identity_selector,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_recover_policy_sweep_best,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_boundary_recover,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_boundary_recover_speaker_union,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8010,30,14,rule_boundary_recover_no_same_overlap,True,0.4443,0.1943,0.0898,0.1601,53.21,3,4,False,22,47.65
R8007_M8011,30,0,fast_base,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,fast_base_speaker_union,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,slow_base,True,0.0324,0.0144,0.018,0.0,27.72,1,1,True,3,28.06
R8007_M8011,30,0,rule_recover_new_label,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_matched_label,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_matched_label_speaker_union,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_matched_no_same_overlap,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_uncovered_only,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_uncovered_only_speaker_union,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_identity_selector,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_recover_policy_sweep_best,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_boundary_recover,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_boundary_recover_speaker_union,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,0,rule_boundary_recover_no_same_overlap,True,0.0292,0.0004,0.0289,0.0,27.72,1,1,True,1,28.55
R8007_M8011,30,1,fast_base,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,fast_base_speaker_union,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,slow_base,True,0.0897,0.0129,0.0379,0.039,34.62,4,4,True,14,35.58
R8007_M8011,30,1,rule_recover_new_label,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_matched_label,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_matched_label_speaker_union,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_matched_no_same_overlap,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_uncovered_only,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_uncovered_only_speaker_union,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_identity_selector,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_recover_policy_sweep_best,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_boundary_recover,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_boundary_recover_speaker_union,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,1,rule_boundary_recover_no_same_overlap,True,0.2016,0.1655,0.0318,0.0043,34.62,3,4,False,3,29.99
R8007_M8011,30,2,fast_base,True,0.5231,0.4985,0.0118,0.0128,39.88,1,4,False,5,20.47
R8007_M8011,30,2,fast_base_speaker_union,True,0.5231,0.4985,0.0118,0.0128,39.88,1,4,False,5,20.47
R8007_M8011,30,2,slow_base,True,0.133,0.0668,0.0248,0.0413,39.88,4,4,True,13,38.3
R8007_M8011,30,2,rule_recover_new_label,True,0.2215,0.1901,0.0208,0.0106,39.88,3,4,False,9,33.13
R8007_M8011,30,2,rule_recover_matched_label,True,0.4668,0.2423,0.0149,0.2096,39.88,3,4,False,9,33.13
R8007_M8011,30,2,rule_recover_matched_label_speaker_union,True,0.4668,0.2423,0.0149,0.2096,39.88,3,4,False,5,30.81
R8007_M8011,30,2,rule_recover_matched_no_same_overlap,True,0.4668,0.2423,0.0149,0.2096,39.88,3,4,False,9,30.81
R8007_M8011,30,2,rule_recover_uncovered_only,True,0.4989,0.2762,0.0131,0.2096,39.88,2,4,False,8,29.39
R8007_M8011,30,2,rule_recover_uncovered_only_speaker_union,True,0.4989,0.2762,0.0131,0.2096,39.88,2,4,False,4,29.39
R8007_M8011,30,2,rule_recover_identity_selector,True,0.4668,0.2423,0.0149,0.2096,39.88,3,4,False,9,33.13
