recording_id,window_size,segment_idx,source,patch_type,segment_id,start,end,speaker,matched_source,matched_speaker,overlap_sec,support_ratio,gt_overlap_sec,gt_support_ratio
R8009_M8019,30,1,slow,align_slow_segment,slow_7,29.4125,30.0925,1,fast,speaker_1,0.39,0.5735,0.54,0.7941
R8009_M8020,30,0,fast,keep_fast_supported,fast_0,0.0,0.32,speaker_0,slow,2,0.3,0.9375,0.29,0.9062
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_1,1.68,2.16,speaker_0,slow,2,0.48,1.0,0.96,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_2,2.32,3.04,speaker_0,slow,2,0.6525,0.9063,1.12,1.0
R8009_M8020,30,0,fast,keep_fast_supported,fast_3,3.6,5.2,speaker_0,slow,2,1.6,1.0,1.6,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_4,17.52,17.76,speaker_0,slow,1,0.24,1.0,0.24,1.0
R8009_M8020,30,0,fast,keep_fast_supported,fast_5,18.0,18.4,speaker_0,slow,2,0.4,1.0,0.4,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_6,20.56,20.88,speaker_0,slow,2,0.32,1.0,0.24,0.75
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_7,21.12,22.08,speaker_0,slow,2,0.5725,0.5964,0.69,0.7187
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_8,22.32,23.76,speaker_0,slow,2,1.44,1.0,1.44,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_9,24.16,25.92,speaker_0,slow,2,1.76,1.0,1.76,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_10,26.0,26.64,speaker_0,slow,2,0.64,1.0,0.64,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_11,26.88,27.28,speaker_0,slow,2,0.4,1.0,0.4,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_12,27.6,28.64,speaker_0,slow,2,1.0125,0.9736,1.04,1.0
R8009_M8020,30,0,fast,keep_fast_supported,fast_13,29.68,29.99,speaker_0,slow,1,0.31,1.0,0.54,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_14,6.0,7.44,speaker_1,slow,1,1.44,1.0,1.44,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_15,7.92,9.68,speaker_1,slow,1,1.76,1.0,1.76,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_16,9.84,10.32,speaker_1,slow,1,0.48,1.0,0.48,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_17,10.56,11.76,speaker_1,slow,1,1.2,1.0,1.2,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_18,12.16,15.44,speaker_1,slow,1,3.28,1.0,3.28,1.0
R8009_M8020,30,0,fast,boundary_fix_or_relabel,fast_19,15.92,17.52,speaker_1,slow,1,1.6,1.0,1.6,1.0
R8009_M8020,30,0,fast,keep_fast_supported,fast_20,18.88,20.32,speaker_1,slow,1,1.44,1.0,1.44,1.0
R8009_M8020,30,0,slow,align_slow_segment,slow_0,0.0125,0.3125,2,fast,speaker_0,0.3,1.0,0.2775,0.925
R8009_M8020,30,0,slow,align_slow_segment,slow_1,1.4324999999999999,2.9725,2,fast,speaker_0,0.6525,0.4237,2.5725,1.0
R8009_M8020,30,0,slow,align_slow_segment,slow_2,1.7525,2.7325,1,fast,speaker_0,0.4125,0.4209,1.9475,1.0
R8009_M8020,30,0,slow,align_slow_segment,slow_3,3.3724999999999996,5.2725,2,fast,speaker_0,1.6,0.8421,1.88,0.9895
R8009_M8020,30,0,slow,recover_slow_segment,slow_4,5.7125,17.8125,1,fast,speaker_1,3.28,0.2711,12.0525,0.9961
R8009_M8020,30,0,slow,align_slow_segment,slow_5,17.8125,18.4125,2,fast,speaker_0,0.4,0.6667,0.6075,1.0
R8009_M8020,30,0,slow,align_slow_segment,slow_6,18.6325,20.3525,1,fast,speaker_1,1.44,0.8372,1.6625,0.9666
R8009_M8020,30,0,slow,align_slow_segment,slow_7,20.3325,21.6925,2,fast,speaker_0,0.5725,0.421,1.11,0.8162
R8009_M8020,30,0,slow,recover_slow_segment,slow_8,22.1125,28.6125,2,fast,speaker_0,1.76,0.2708,6.3625,0.9788
R8009_M8020,30,0,slow,align_slow_segment,slow_9,29.3925,29.9925,1,fast,speaker_0,0.31,0.5167,0.795,1.0
R8009_M8020,30,0,slow,align_slow_segment,slow_10,29.7725,30.0725,2,fast,speaker_0,0.2175,0.725,0.455,1.0
R8009_M8020,30,1,fast,boundary_fix_or_relabel,fast_0,0.0,9.6,speaker_0,slow,1,6.68,0.6958,10.59,1.0
R8009_M8020,30,1,fast,keep_fast_supported,fast_1,10.16,11.44,speaker_0,slow,1,1.0525,0.8223,1.05,0.8203
R8009_M8020,30,1,fast,keep_fast_supported,fast_2,12.24,20.48,speaker_0,slow,1,8.0325,0.9748,8.89,1.0
R8009_M8020,30,1,fast,keep_fast_supported,fast_3,22.24,29.99,speaker_0,slow,1,7.4725,0.9642,9.33,1.0
R8009_M8020,30,1,fast,keep_fast_supported,fast_4,28.8,29.99,speaker_1,slow,0,1.19,1.0,2.11,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_0,0.0125,2.0324999999999998,1,fast,speaker_0,2.02,1.0,2.4925,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_1,1.5125,3.2125000000000004,0,fast,speaker_0,1.7,1.0,2.8925,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_2,2.5324999999999998,9.212500000000002,1,fast,speaker_0,6.68,1.0,7.51,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_3,10.052500000000002,11.212500000000002,1,fast,speaker_0,1.0525,0.9073,1.1575,0.9978
R8009_M8020,30,1,slow,align_slow_segment,slow_4,12.212500000000002,20.2725,1,fast,speaker_0,8.0325,0.9966,8.86,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_5,12.712500000000002,13.3525,0,fast,speaker_0,0.64,1.0,1.28,1.0
R8009_M8020,30,1,slow,recover_slow_segment,slow_6,20.572499999999998,22.1325,0,,,0.0,0.0,1.665,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_7,22.0325,29.7125,1,fast,speaker_0,7.4725,0.973,9.46,1.0
R8009_M8020,30,1,slow,align_slow_segment,slow_8,28.4325,30.0925,0,fast,speaker_0,1.5575,0.9383,2.7875,1.0
R8009_M8020,30,2,fast,boundary_fix_or_relabel,fast_0,0.0,11.76,speaker_0,slow,2,8.5,0.7228,12.12,1.0
R8009_M8020,30,2,fast,boundary_fix_or_relabel,fast_1,12.48,13.04,speaker_0,slow,1,0.56,1.0,1.02,1.0
R8009_M8020,30,2,fast,boundary_fix_or_relabel,fast_2,13.52,29.99,speaker_0,slow,2,9.5,0.5768,16.23,0.9854
R8009_M8020,30,2,fast,keep_fast_supported,fast_3,11.68,13.68,speaker_1,slow,1,1.7725,0.8863,2.56,1.0
R8009_M8020,30,2,slow,align_slow_segment,slow_0,0.0125,2.9124999999999996,2,fast,speaker_0,2.9,1.0,2.8575,0.9853
R8009_M8020,30,2,slow,align_slow_segment,slow_1,3.2325,11.732500000000002,2,fast,speaker_0,8.5,1.0,9.2,1.0
R8009_M8020,30,2,slow,align_slow_segment,slow_2,4.6725,5.0525,1,fast,speaker_0,0.38,1.0,0.76,1.0
R8009_M8020,30,2,slow,align_slow_segment,slow_3,11.532499999999999,13.4525,1,fast,speaker_1,1.7725,0.9232,2.645,1.0
R8009_M8020,30,2,slow,align_slow_segment,slow_4,12.372499999999999,12.8125,2,fast,speaker_1,0.44,1.0,0.88,1.0
R8009_M8020,30,2,slow,align_slow_segment,slow_5,13.432500000000001,16.2125,2,fast,speaker_0,2.6925,0.9685,2.72,0.9784
R8009_M8020,30,2,slow,align_slow_segment,slow_6,16.6525,20.1925,2,fast,speaker_0,3.54,1.0,3.4675,0.9795
R8009_M8020,30,2,slow,align_slow_segment,slow_7,20.4725,29.9725,2,fast,speaker_0,9.5,1.0,10.0,1.0
